GeneID	GeneSymbol	Node Class
1647	GADD45A	Indispensable
140691	TRIM69	Dispensable
597	BCL2A1	Indispensable
9844	ELMO1	Dispensable
23264	ZC3H7B	Dispensable
10653	SPINT2	Neutral
55075	UACA	Dispensable
8834	TMEM11	Neutral
4793	NFKBIB	Indispensable
25884	CHRDL2	Neutral
3581	IL9R	Neutral
3265	HRAS	Indispensable
4867	NPHP1	Indispensable
7013	TERF1	Indispensable
242	ALOX12B	Dispensable
5744	PTHLH	Indispensable
84164	ASCC2	Indispensable
5611	DNAJC3	Neutral
116840	CNTROB	Dispensable
94121	SYTL4	Neutral
9643	MORF4L2	Neutral
1795	DOCK3	Neutral
55661	DDX27	Dispensable
5252	PHF1	Dispensable
10040	TOM1L1	Neutral
23493	HEY2	Dispensable
6869	TACR1	Dispensable
6721	SREBF2	Neutral
11337	GABARAP	Indispensable
11266	DUSP12	Dispensable
6854	SYN2	Dispensable
9950	GOLGA5	Neutral
5662	PSD	Indispensable
3273	HRG	Neutral
846	CASR	Neutral
390598	LBXCOR1	Neutral
7277	TUBA4A	Indispensable
7080	NKX2-1	Indispensable
7311	UBA52	Neutral
26574	AATF	Neutral
90594	ZNF439	Dispensable
3484	IGFBP1	Dispensable
2825	GPR1	Dispensable
3312	HSPA8	Indispensable
26994	RNF11	Indispensable
8550	MAPKAPK5	Indispensable
8797	TNFRSF10A	Neutral
60528	ELAC2	Neutral
9113	LATS1	Neutral
2161	F12	Neutral
2897	GRIK1	Dispensable
7114	TMSB4X	Neutral
1654	DDX3X	Dispensable
5432	POLR2C	Indispensable
25855	BRMS1	Neutral
4738	NEDD8	Indispensable
10781	ZNF266	Dispensable
10059	DNM1L	Dispensable
7432	VIP	Neutral
4638	MYLK	Indispensable
15	AANAT	Dispensable
22890	ZBTB1	Neutral
4026	LPP	Neutral
340719	NANOS1	Neutral
7205	TRIP6	Indispensable
6662	SOX9	Neutral
27148	STK36	Neutral
23620	NTSR2	Dispensable
2145	EZH1	Dispensable
859	CAV3	Neutral
9685	CLINT1	Dispensable
3693	ITGB5	Neutral
4284	MIP	Neutral
8717	TRADD	Neutral
51187	C15orf15	Dispensable
2890	GRIA1	Neutral
29766	TMOD3	Dispensable
23549	DNPEP	Dispensable
8878	SQSTM1	Indispensable
23026	MYO16	Dispensable
57786	RBAK	Dispensable
9640	ZNF592	Dispensable
135	ADORA2A	Neutral
4751	NEK2	Indispensable
4687	4687	Neutral
10419	PRMT5	Neutral
2674	GFRA1	Dispensable
3624	INHBA	Dispensable
57554	LRRC7	Dispensable
1131	CHRM3	Neutral
26135	SERBP1	Neutral
7266	DNAJC7	Neutral
1876	E2F6	Neutral
3803	KIR2DL2	Neutral
1759	DNM1	Indispensable
55929	DMAP1	Dispensable
51412	ACTL6B	Dispensable
7536	SF1	Neutral
7916	BAT2	Neutral
4651	MYO10	Neutral
9489	PGS1	Dispensable
6775	STAT4	Neutral
8208	CHAF1B	Dispensable
4605	MYBL2	Neutral
6430	SFRS5	Dispensable
3026	HABP2	Dispensable
23154	NCDN	Neutral
167227	DCP2	Dispensable
79027	ZNF655	Neutral
7582	ZNF33B	Dispensable
653	BMP5	Dispensable
6919	TCEA2	Neutral
5439	POLR2J	Dispensable
6456	SH3GL2	Indispensable
11129	SFRS16	Dispensable
3064	HTT	Indispensable
23592	LEMD3	Neutral
509	ATP5C1	Indispensable
3708	ITPR1	Indispensable
11321	GPN1	Neutral
976	CD97	Neutral
367	AR	Indispensable
7450	VWF	Dispensable
6790	AURKA	Indispensable
57472	CNOT6	Dispensable
54820	NDE1	Dispensable
55339	WDR33	Dispensable
5741	PTH	Neutral
23132	RAD54L2	Dispensable
5599	MAPK8	Indispensable
6910	TBX5	Dispensable
3589	IL11	Neutral
84324	CIP29	Neutral
10625	IVNS1ABP	Neutral
8835	SOCS2	Dispensable
8601	RGS20	Dispensable
3597	IL13RA1	Neutral
9378	NRXN1	Neutral
6941	TCF19	Dispensable
6753	SSTR3	Dispensable
23059	CLUAP1	Dispensable
23381	SMG5	Neutral
488	ATP2A2	Dispensable
1012	CDH13	Neutral
81704	DOCK8	Dispensable
4071	TM4SF1	Neutral
6584	SLC22A5	Dispensable
152	ADRA2C	Dispensable
10939	AFG3L2	Neutral
3855	KRT7	Neutral
2931	GSK3A	Indispensable
862	RUNX1T1	Indispensable
10617	STAMBP	Neutral
29982	NRBF2	Dispensable
101543	101543	Dispensable
341	APOC1	Dispensable
51177	PLEKHO1	Dispensable
11277	TREX1	Dispensable
163126	EID2	Dispensable
6232	RPS27	Neutral
8928	FOXH1	Neutral
3586	IL10	Neutral
2189	FANCG	Neutral
2287	FKBP3	Dispensable
22795	NID2	Neutral
10521	DDX17	Neutral
5830	PEX5	Neutral
4085	MAD2L1	Indispensable
5590	PRKCZ	Indispensable
23294	ANKS1A	Dispensable
4172	MCM3	Indispensable
80333	KCNIP4	Dispensable
51588	PIAS4	Neutral
1173	AP2M1	Indispensable
4824	NKX3-1	Neutral
9344	TAOK2	Dispensable
309	ANXA6	Neutral
4656	MYOG	Dispensable
60401	EDA2R	Neutral
8672	EIF4G3	Neutral
6943	TCF21	Neutral
64395	GMCL1	Dispensable
5028	P2RY1	Neutral
55701	FLJ10357	Dispensable
2113	ETS1	Indispensable
55320	C14orf106	Dispensable
51319	RSRC1	Neutral
2153	F5	Dispensable
3383	ICAM1	Neutral
9404	LPXN	Neutral
151636	DTX3L	Dispensable
824	CAPN2	Neutral
29124	LGALS13	Dispensable
79723	SUV39H2	Neutral
84067	FAM160A2	Dispensable
79868	ALG13	Dispensable
23263	MCF2L	Dispensable
116983	ACAP3	Dispensable
4747	NEFL	Neutral
79156	PLEKHF1	Dispensable
11313	LYPLA2	Neutral
4670	HNRNPM	Indispensable
4920	ROR2	Neutral
5931	RBBP7	Dispensable
6615	SNAI1	Dispensable
54870	QRICH1	Dispensable
118924	C10orf4	Dispensable
6496	SIX3	Neutral
3570	IL6R	Neutral
25861	DFNB31	Indispensable
399	RHOH	Neutral
2296	FOXC1	Dispensable
84634	KISS1R	Neutral
5427	POLE2	Dispensable
213	ALB	Neutral
9975	NR1D2	Neutral
94	ACVRL1	Neutral
10000	AKT3	Dispensable
81029	WNT5B	Dispensable
5597	MAPK6	Indispensable
2668	GDNF	Dispensable
2863	GPR39	Dispensable
8404	SPARCL1	Dispensable
65078	RTN4R	Neutral
3098	HK1	Neutral
3250	HPR	Neutral
23179	RGL1	Neutral
10197	PSME3	Indispensable
1129	CHRM2	Neutral
8945	BTRC	Indispensable
11124	FAF1	Neutral
117579	RLN3	Indispensable
7178	TPT1	Neutral
93621	MRFAP1	Neutral
6964	TRD@	Indispensable
23321	TRIM2	Neutral
117144	CATSPER1	Dispensable
133522	PPARGC1B	Dispensable
25885	POLR1A	Neutral
1961	EGR4	Dispensable
6256	RXRA	Indispensable
1457	CSNK2A1	Indispensable
5155	PDGFB	Dispensable
11248	NXPH3	Dispensable
161	AP2A2	Neutral
53358	SHC3	Neutral
11340	EXOSC8	Indispensable
8490	RGS5	Dispensable
54107	POLE3	Neutral
147179	WIPF2	Dispensable
25988	MIZF	Dispensable
11140	CDC37	Indispensable
2318	FLNC	Indispensable
118460	EXOSC6	Indispensable
163732	CITED4	Neutral
23517	SKIV2L2	Neutral
7476	WNT7A	Dispensable
10087	COL4A3BP	Dispensable
2764	GMFB	Dispensable
9140	ATG12	Neutral
57827	C6orf47	Neutral
5869	RAB5B	Indispensable
7415	VCP	Neutral
4800	NFYA	Indispensable
79735	TBC1D17	Neutral
3682	ITGAE	Neutral
4593	MUSK	Neutral
8974	P4HA2	Neutral
7320	UBE2B	Neutral
51086	TNNI3K	Dispensable
5049	PAFAH1B2	Indispensable
326624	RAB37	Dispensable
4034	LRCH4	Dispensable
23764	MAFF	Indispensable
5563	PRKAA2	Neutral
6884	TAF13	Neutral
283248	RCOR2	Dispensable
84959	UBASH3B	Dispensable
9189	ZBED1	Indispensable
3507	IGHM	Neutral
129807	NEU4	Dispensable
51053	GMNN	Indispensable
28512	NKIRAS1	Dispensable
5733	PTGER3	Neutral
9311	ACCN3	Indispensable
2624	GATA2	Indispensable
149371	EXOC8	Neutral
7553	ZNF7	Neutral
2965	GTF2H1	Indispensable
8871	SYNJ2	Neutral
5790	PTPRCAP	Dispensable
9794	MAML1	Dispensable
5330	PLCB2	Indispensable
4907	NT5E	Dispensable
5058	PAK1	Indispensable
9267	CYTH1	Neutral
8841	HDAC3	Indispensable
9455	HOMER2	Neutral
8497	PPFIA4	Dispensable
6285	S100B	Neutral
8698	S1PR4	Dispensable
6829	SUPT5H	Neutral
2100	ESR2	Indispensable
8439	NSMAF	Dispensable
7025	NR2F1	Indispensable
3813	KIR3DS1	Neutral
10951	CBX1	Neutral
996	CDC27	Indispensable
1840	DTX1	Dispensable
3656	IRAK2	Neutral
134728	IRAK1BP1	Dispensable
629	CFB	Dispensable
4915	NTRK2	Neutral
10736	SIX2	Neutral
90007	MIDN	Dispensable
3204	HOXA7	Dispensable
1284	COL4A2	Indispensable
4771	NF2	Neutral
9495	AKAP5	Neutral
51510	CHMP5	Indispensable
11316	COPE	Dispensable
7351	UCP2	Dispensable
4935	GPR143	Neutral
90226	UCN2	Dispensable
3772	KCNJ15	Dispensable
5604	MAP2K1	Indispensable
1160	CKMT2	Neutral
54985	HCFC1R1	Dispensable
55737	VPS35	Neutral
5886	RAD23A	Indispensable
49854	ZNF295	Neutral
55342	STRBP	Dispensable
51738	GHRL	Indispensable
197131	UBR1	Indispensable
5134	PDCD2	Dispensable
2997	GYS1	Dispensable
8986	RPS6KA4	Dispensable
7542	ZFPL1	Dispensable
5458	POU4F2	Dispensable
54476	RNF216	Neutral
2735	GLI1	Indispensable
6159	RPL29	Neutral
6655	SOS2	Indispensable
7077	TIMP2	Dispensable
55885	LMO3	Indispensable
51466	EVL	Neutral
29997	GLTSCR2	Dispensable
6275	S100A4	Neutral
991	CDC20	Neutral
5727	PTCH1	Indispensable
4773	NFATC2	Indispensable
9446	GSTO1	Dispensable
11214	AKAP13	Neutral
8507	ENC1	Dispensable
51168	MYO15A	Neutral
2348	FOLR1	Dispensable
931	MS4A1	Dispensable
65990	FAM173A	Dispensable
2246	FGF1	Neutral
476	ATP1A1	Neutral
7185	TRAF1	Indispensable
7975	MAFK	Indispensable
64699	TMPRSS3	Dispensable
51225	ABI3	Neutral
8326	FZD9	Neutral
55848	C9orf46	Dispensable
8648	NCOA1	Indispensable
23114	NFASC	Indispensable
5413	5-Sep	Neutral
57763	ANKRA2	Dispensable
127002	ATXN7L2	Neutral
7140	TNNT3	Neutral
1781	DYNC1I2	Dispensable
84950	PRPF38A	Dispensable
967	CD63	Neutral
1611	DAP	Dispensable
9853	RUSC2	Dispensable
2157	F8	Neutral
80145	THOC7	Dispensable
322	APBB1	Neutral
55922	NKRF	Neutral
575	BAI1	Neutral
6689	SPIB	Neutral
28969	BZW2	Dispensable
5523	PPP2R3A	Neutral
4886	NPY1R	Neutral
10956	OS9	Dispensable
54815	GATAD2A	Neutral
9721	GPRIN2	Neutral
6866	TAC3	Neutral
9444	QKI	Indispensable
699	BUB1	Neutral
960	CD44	Indispensable
5195	PEX14	Dispensable
818	CAMK2G	Neutral
10741	RBBP9	Dispensable
8263	F8A1	Dispensable
9570	GOSR2	Dispensable
2908	NR3C1	Indispensable
81788	NUAK2	Dispensable
9516	LITAF	Neutral
5910	RAP1GDS1	Dispensable
10566	AKAP3	Dispensable
26240	FAM50B	Neutral
354	KLK3	Neutral
246330	PELI3	Dispensable
10915	TCERG1	Neutral
5291	PIK3CB	Neutral
54557	SGTB	Neutral
7070	THY1	Dispensable
4225	MEP1B	Indispensable
2734	GLG1	Dispensable
10857	PGRMC1	Dispensable
3240	HP	Neutral
6124	RPL4	Dispensable
11065	UBE2C	Neutral
26750	RPS6KC1	Neutral
9588	PRDX6	Neutral
8218	CLTCL1	Dispensable
25930	PTPN23	Dispensable
7356	SCGB1A1	Dispensable
83452	RAB33B	Neutral
891	CCNB1	Neutral
1013	CDH15	Neutral
8853	ASAP2	Neutral
5688	PSMA7	Neutral
7538	ZFP36	Neutral
133396	IL31RA	Neutral
79576	NKAP	Dispensable
23660	ZKSCAN5	Dispensable
9392	TGFBRAP1	Neutral
4809	NHP2L1	Dispensable
79065	ATG9A	Neutral
2649	NR6A1	Neutral
3804	KIR2DL3	Dispensable
6645	SNTB2	Neutral
9733	SART3	Neutral
84941	HSH2D	Dispensable
55052	MRPL20	Dispensable
3131	HLF	Neutral
3765	KCNJ9	Neutral
5924	RASGRF2	Neutral
10769	PLK2	Dispensable
91754	NEK9	Neutral
4254	KITLG	Neutral
5437	POLR2H	Neutral
51754	C9orf127	Dispensable
7188	TRAF5	Indispensable
5648	MASP1	Neutral
63920	LOC63920	Neutral
3066	HDAC2	Indispensable
1948	EFNB2	Neutral
10808	HSPH1	Neutral
10365	KLF2	Dispensable
51106	TFB1M	Neutral
54923	LIME1	Dispensable
65080	MRPL44	Indispensable
84661	DPY30	Indispensable
29102	RNASEN	Dispensable
79020	C7orf25	Neutral
794	CALB2	Dispensable
4853	NOTCH2	Neutral
8794	TNFRSF10C	Neutral
944	TNFSF8	Neutral
79891	ZNF671	Dispensable
1780	DYNC1I1	Indispensable
5304	PIP	Dispensable
1113	CHGA	Dispensable
5298	PI4KB	Dispensable
8533	COPS3	Neutral
3996	LLGL1	Neutral
2596	GAP43	Indispensable
6366	CCL21	Indispensable
84282	RNF135	Dispensable
28954	REM1	Indispensable
80271	ITPKC	Dispensable
4543	MTNR1A	Indispensable
10959	TMED2	Neutral
55274	PHF10	Neutral
2512	FTL	Dispensable
10280	SIGMAR1	Neutral
1286	COL4A4	Indispensable
6993	DYNLT1	Neutral
1796	DOK1	Indispensable
4744	NEFH	Neutral
3385	ICAM3	Indispensable
5339	PLEC1	Neutral
148156	ZNF558	Neutral
2638	GC	Indispensable
5921	RASA1	Indispensable
355	FAS	Indispensable
553	AVPR1B	Dispensable
2058	EPRS	Neutral
8811	GALR2	Neutral
387082	SUMO4	Indispensable
5859	QARS	Neutral
8443	GNPAT	Dispensable
2643	GCH1	Indispensable
5534	PPP3R1	Neutral
6508	SLC4A3	Dispensable
5814	PURB	Dispensable
10716	TBR1	Dispensable
6879	TAF7	Neutral
5878	RAB5C	Indispensable
91768	CABLES1	Dispensable
22866	CNKSR2	Neutral
29959	NRBP1	Dispensable
5321	PLA2G4A	Indispensable
2005	ELK4	Neutral
5800	PTPRO	Neutral
83990	BRIP1	Neutral
23368	PPP1R13B	Dispensable
6195	RPS6KA1	Neutral
831	CAST	Neutral
23512	SUZ12	Dispensable
5879	RAC1	Indispensable
5013	OTX1	Neutral
28964	GIT1	Indispensable
29883	CNOT7	Indispensable
2355	FOSL2	Neutral
1241	LTB4R	Neutral
5495	PPM1B	Neutral
55743	CHFR	Neutral
1441	CSF3R	Neutral
80308	FLAD1	Dispensable
4753	NELL2	Dispensable
9204	ZMYM6	Dispensable
80007	C10orf88	Dispensable
5328	PLAU	Indispensable
30000	TNPO2	Neutral
1027	CDKN1B	Indispensable
153090	DAB2IP	Dispensable
57664	PLEKHA4	Dispensable
1953	MEGF6	Dispensable
10982	MAPRE2	Dispensable
5983	RFC3	Dispensable
57551	TAOK1	Neutral
7011	TEP1	Dispensable
7884	SLBP	Neutral
5868	RAB5A	Neutral
174	AFP	Neutral
79682	MLF1IP	Neutral
51199	NIN	Indispensable
7421	VDR	Indispensable
905	CCNT2	Neutral
3308	HSPA4	Neutral
10607	TBL3	Neutral
9093	DNAJA3	Neutral
7554	ZNF8	Neutral
23608	MKRN1	Neutral
3681	ITGAD	Dispensable
7805	LAPTM5	Indispensable
52	ACP1	Indispensable
27037	TRMT2A	Neutral
8115	TCL1A	Dispensable
10468	FST	Neutral
302	ANXA2	Neutral
6732	SRPK1	Neutral
3842	TNPO1	Indispensable
9839	ZEB2	Dispensable
27022	FOXD3	Dispensable
83638	C11orf68	Dispensable
55622	TTC27	Dispensable
3358	HTR2C	Neutral
7472	WNT2	Indispensable
402	ARL2	Dispensable
57576	KIF17	Dispensable
6000	RGS7	Neutral
8996	NOL3	Neutral
23181	DIP2A	Dispensable
1641	DCX	Neutral
7005	TEAD3	Dispensable
640	BLK	Indispensable
9055	PRC1	Neutral
23203	PMPCA	Dispensable
3184	HNRNPD	Neutral
64708	COPS7B	Dispensable
9158	FIBP	Neutral
2068	ERCC2	Neutral
8531	CSDA	Neutral
1464	CSPG4	Neutral
55734	ZFP64	Neutral
8573	CASK	Neutral
9328	GTF3C5	Neutral
84767	SPRYD5	Dispensable
7008	TEF	Neutral
4354	MPP1	Neutral
2018	EMX2	Neutral
57418	WDR18	Neutral
1906	EDN1	Indispensable
6132	RPL8	Dispensable
54840	APTX	Indispensable
2977	GUCY1A2	Dispensable
3235	HOXD9	Neutral
64081	PBLD	Neutral
2011	MARK2	Neutral
5052	PRDX1	Neutral
5430	POLR2A	Indispensable
9901	SRGAP3	Dispensable
8787	RGS9	Indispensable
23646	PLD3	Dispensable
4435	CITED1	Dispensable
51554	CCRL1	Neutral
51741	WWOX	Dispensable
3189	HNRNPH3	Indispensable
3569	IL6	Dispensable
53407	STX18	Neutral
57455	REXO1	Indispensable
128240	APOA1BP	Dispensable
8570	KHSRP	Indispensable
54977	SLC25A38	Indispensable
9649	RALGPS1	Dispensable
51699	VPS29	Dispensable
705	BYSL	Dispensable
10534	SSSCA1	Neutral
83759	RBM4B	Indispensable
54869	EPS8L1	Dispensable
4763	NF1	Dispensable
3053	SERPIND1	Dispensable
5786	PTPRA	Neutral
2206	MS4A2	Dispensable
2177	FANCD2	Neutral
5550	PREP	Neutral
54880	BCOR	Neutral
912	CD1D	Neutral
785	CACNB4	Neutral
1432	MAPK14	Indispensable
8678	BECN1	Dispensable
6621	SNAPC4	Indispensable
83999	KREMEN1	Neutral
79984	79984	Neutral
8930	MBD4	Neutral
23475	QPRT	Dispensable
1235	CCR6	Neutral
60496	AASDHPPT	Dispensable
3814	KISS1	Indispensable
8742	TNFSF12	Indispensable
9465	AKAP7	Dispensable
923	CD6	Dispensable
159195	USP54	Dispensable
8739	HRK	Dispensable
3835	KIF22	Dispensable
2051	EPHB6	Neutral
27247	NFU1	Neutral
8241	RBM10	Neutral
6338	SCNN1B	Neutral
5791	PTPRE	Neutral
4968	OGG1	Dispensable
10920	COPS8	Dispensable
23673	STX12	Neutral
51690	LSM7	Indispensable
51616	TAF9B	Dispensable
6887	TAL2	Dispensable
7343	UBTF	Indispensable
64582	GPR135	Neutral
64215	DNAJC1	Dispensable
10762	NUP50	Dispensable
6093	ROCK1	Neutral
2742	GLRA2	Neutral
5705	PSMC5	Indispensable
5909	RAP1GAP	Indispensable
22823	MTF2	Dispensable
9988	DMTF1	Neutral
5528	PPP2R5D	Dispensable
86	ACTL6A	Neutral
56946	C11orf30	Dispensable
1158	CKM	Dispensable
64919	BCL11B	Neutral
56144	PCDHA4	Neutral
2335	FN1	Indispensable
57085	AGTRAP	Neutral
122953	JDP2	Neutral
4726	NDUFS6	Dispensable
10519	CIB1	Indispensable
80725	SNIP	Dispensable
9321	TRIP11	Dispensable
3195	TLX1	Neutral
1482	NKX2-5	Indispensable
6304	SATB1	Indispensable
51593	ARS2	Dispensable
885	CCK	Indispensable
5075	PAX1	Neutral
339	APOBEC1	Neutral
6355	CCL8	Dispensable
268	AMH	Neutral
27301	APEX2	Dispensable
158471	PRUNE2	Neutral
829	CAPZA1	Dispensable
2872	MKNK2	Indispensable
22920	KIFAP3	Dispensable
596	BCL2	Indispensable
5029	P2RY2	Neutral
55030	FBXO34	Dispensable
55837	EAPP	Dispensable
5420	PODXL	Dispensable
79706	PRKRIP1	Dispensable
6237	RRAS	Neutral
9047	SH2D2A	Dispensable
117583	PARD3B	Dispensable
7477	WNT7B	Dispensable
9179	AP4M1	Neutral
7486	WRN	Indispensable
55327	LIN7C	Neutral
1956	EGFR	Indispensable
10332	CLEC4M	Dispensable
238	ALK	Neutral
2778	GNAS	Indispensable
3175	ONECUT1	Dispensable
54361	WNT4	Neutral
10514	MYBBP1A	Dispensable
3604	TNFRSF9	Neutral
11039	SMA4	Dispensable
4792	NFKBIA	Indispensable
3099	HK2	Dispensable
6751	SSTR1	Neutral
51475	CABP2	Neutral
9869	SETDB1	Indispensable
4152	MBD1	Neutral
9804	TOMM20	Neutral
64841	GNPNAT1	Dispensable
22142	22142	Dispensable
55284	UBE2W	Dispensable
3297	HSF1	Neutral
10436	EMG1	Indispensable
4647	MYO7A	Neutral
7757	ZNF208	Neutral
84612	PARD6B	Neutral
713	C1QB	Indispensable
10148	EBI3	Indispensable
5518	PPP2R1A	Indispensable
7036	TFR2	Neutral
10270	AKAP8	Indispensable
11201	POLI	Dispensable
25925	ZNF521	Dispensable
6608	SMO	Dispensable
148281	SYT6	Dispensable
7746	ZNF193	Dispensable
6185	RPN2	Dispensable
3557	IL1RN	Dispensable
83942	TSSK1B	Neutral
59349	KLHL12	Neutral
4233	MET	Indispensable
27429	HTRA2	Neutral
23588	KLHDC2	Dispensable
51132	RNF12	Indispensable
10817	FRS3	Dispensable
4215	MAP3K3	Indispensable
23099	ZBTB43	Neutral
7170	TPM3	Dispensable
7024	TFCP2	Neutral
26136	TES	Indispensable
2162	F13A1	Dispensable
10179	RBM7	Neutral
1132	CHRM4	Neutral
93185	IGSF8	Dispensable
170082	LOC170082	Neutral
8666	EIF3G	Neutral
53339	BTBD1	Neutral
2916	GRM6	Dispensable
9242	MSC	Dispensable
6927	HNF1A	Indispensable
56676	ASCL3	Neutral
199745	THAP8	Dispensable
60468	BACH2	Neutral
9421	HAND1	Indispensable
23394	ADNP	Dispensable
1616	DAXX	Indispensable
80824	DUSP16	Dispensable
396	ARHGDIA	Indispensable
153443	SRFBP1	Dispensable
27342	RABGEF1	Neutral
949	SCARB1	Neutral
8237	USP11	Neutral
7429	VIL1	Dispensable
57154	SMURF1	Indispensable
10454	MAP3K7IP1	Indispensable
23043	TNIK	Neutral
28986	MAGEH1	Indispensable
28977	MRPL42	Dispensable
6783	SULT1E1	Neutral
3856	KRT8	Neutral
10263	CDK2AP2	Indispensable
79137	FAM134A	Dispensable
55188	RIC8B	Dispensable
8877	SPHK1	Neutral
10482	NXF1	Neutral
51621	KLF13	Neutral
9814	SFI1	Neutral
5996	RGS1	Indispensable
5583	PRKCH	Neutral
1124	CHN2	Dispensable
8317	CDC7	Neutral
10010	TANK	Indispensable
5618	PRLR	Neutral
7490	WT1	Indispensable
1163	CKS1B	Dispensable
203259	C9orf25	Dispensable
154796	AMOT	Dispensable
55095	SAMD4B	Dispensable
3118	HLA-DQA2	Dispensable
54453	RIN2	Neutral
9507	ADAMTS4	Dispensable
29893	PSMC3IP	Neutral
4141	MARS	Indispensable
9743	RICS	Neutral
23654	PLXNB2	Neutral
1729	DIAPH1	Neutral
64714	PDIA2	Dispensable
9641	IKBKE	Indispensable
146	ADRA1D	Neutral
8453	CUL2	Neutral
3202	HOXA5	Indispensable
6550	SLC9A3	Neutral
356	FASLG	Neutral
9406	ZRANB2	Dispensable
2720	GLB1	Dispensable
164	AP1G1	Neutral
4325	MMP16	Dispensable
3897	L1CAM	Neutral
2040	STOM	Indispensable
7803	PTP4A1	Dispensable
2678	GGT1	Dispensable
23092	ARHGAP26	Dispensable
8728	ADAM19	Neutral
7249	TSC2	Neutral
2898	GRIK2	Indispensable
51608	C7orf20	Indispensable
5979	RET	Indispensable
9712	USP6NL	Dispensable
8350	HIST1H3A	Neutral
1050	CEBPA	Neutral
79763	ISOC2	Dispensable
51429	SNX9	Neutral
7290	HIRA	Indispensable
4054	LTBP3	Neutral
6928	HNF1B	Neutral
30008	EFEMP2	Indispensable
54918	CMTM6	Neutral
5936	RBM4	Dispensable
1031	CDKN2C	Neutral
22887	FOXJ3	Neutral
29894	CPSF1	Dispensable
23037	PDZD2	Neutral
8882	ZNF259	Neutral
51102	MECR	Dispensable
1364	CLDN4	Neutral
11319	ECD	Neutral
10411	RAPGEF3	Dispensable
55233	MOBKL1B	Dispensable
7074	TIAM1	Dispensable
634	CEACAM1	Neutral
5455	POU3F3	Neutral
27332	ZNF638	Dispensable
84527	ZNF559	Dispensable
2551	GABPA	Neutral
151230	KLHL23	Dispensable
7378	UPP1	Dispensable
23113	CUL9	Neutral
4774	NFIA	Dispensable
978	CDA	Dispensable
3741	KCNA5	Dispensable
5577	PRKAR2B	Neutral
8822	FGF17	Dispensable
23559	WBP1	Dispensable
55713	ZNF334	Neutral
10421	CD2BP2	Neutral
80142	PTGES2	Neutral
6657	SOX2	Dispensable
23542	MAPK8IP2	Indispensable
325	APCS	Neutral
889	KRIT1	Dispensable
4926	NUMA1	Indispensable
51160	VPS28	Dispensable
23589	CARHSP1	Dispensable
79026	AHNAK	Dispensable
1233	CCR4	Neutral
56852	RAD18	Neutral
26146	TRAF3IP1	Dispensable
3972	LHB	Dispensable
211	ALAS1	Dispensable
64098	PARVG	Dispensable
7168	TPM1	Neutral
3315	HSPB1	Neutral
59269	HIVEP3	Dispensable
5689	PSMB1	Neutral
63967	CLSPN	Dispensable
389	RHOC	Neutral
222389	BEND7	Neutral
65259	65259	Dispensable
5510	PPP1R7	Dispensable
1660	DHX9	Neutral
7082	TJP1	Indispensable
3207	HOXA11	Dispensable
10081	PDCD7	Dispensable
3887	KRT81	Dispensable
23199	KIAA0182	Dispensable
55142	CEP27	Dispensable
51440	HPCAL4	Dispensable
5875	RABGGTA	Dispensable
966	CD59	Indispensable
2314	FLII	Indispensable
9355	LHX2	Dispensable
23533	PIK3R5	Dispensable
1954	MEGF8	Dispensable
55011	PIH1D1	Dispensable
25793	FBXO7	Dispensable
9343	EFTUD2	Dispensable
57522	SRGAP1	Dispensable
440193	CCDC88C	Dispensable
51631	LUC7L2	Indispensable
10244	RABEPK	Neutral
5473	PPBP	Indispensable
4602	MYB	Indispensable
9295	SFRS11	Dispensable
51386	EIF3L	Indispensable
54440	SASH3	Dispensable
9219	MTA2	Neutral
9774	BCLAF1	Neutral
8487	SIP1	Dispensable
5685	PSMA4	Indispensable
2767	GNA11	Indispensable
80817	KIAA1712	Neutral
54538	ROBO4	Neutral
3667	IRS1	Indispensable
1778	DYNC1H1	Neutral
10181	RBM5	Dispensable
2339	FNTA	Neutral
55750	AGK	Neutral
1859	DYRK1A	Neutral
6865	TACR2	Dispensable
9124	PDLIM1	Indispensable
10254	STAM2	Neutral
10603	SH2B2	Dispensable
160	AP2A1	Indispensable
10480	EIF3M	Neutral
1048	CEACAM5	Dispensable
1278	COL1A2	Neutral
2901	GRIK5	Indispensable
146845	WDR16	Dispensable
29105	C16orf80	Dispensable
23468	CBX5	Neutral
2054	STX2	Dispensable
3792	KEL	Dispensable
286262	C9orf75	Dispensable
90933	TRIM41	Neutral
3735	KARS	Neutral
2785	GNG3	Dispensable
3635	INPP5D	Indispensable
3224	HOXC8	Neutral
3732	CD82	Neutral
23770	FKBP8	Dispensable
4921	DDR2	Neutral
2870	GRK6	Indispensable
56479	KCNQ5	Dispensable
286301	286301	Dispensable
7920	BAT5	Indispensable
6764	ST5	Dispensable
999	CDH1	Neutral
23616	SH3BP1	Dispensable
7706	TRIM25	Neutral
9112	MTA1	Indispensable
151254	ALS2CR11	Dispensable
6286	S100P	Neutral
4637	MYL6	Dispensable
22801	ITGA11	Dispensable
54437	SEMA5B	Dispensable
1741	DLG3	Indispensable
23089	PEG10	Dispensable
4211	MEIS1	Indispensable
57670	KIAA1549	Neutral
1130	LYST	Indispensable
1315	COPB1	Indispensable
79686	C14orf139	Neutral
4599	MX1	Neutral
189	AGXT	Dispensable
10952	SEC61B	Dispensable
2849	GPR26	Neutral
163033	ZNF579	Neutral
57120	GOPC	Neutral
11143	MYST2	Indispensable
87	ACTN1	Indispensable
